ds,yhat,yhat_lower,yhat_upper
2021-05-14,46478.56440504253,34626.05802160957,59108.45279577903
2021-05-15,46378.17081686566,33877.679394338316,58043.55292021328
2021-05-16,46301.80882983707,33969.97585350137,58694.83147003029
2021-05-17,46323.24893791297,33796.184618335355,58869.80351581103
2021-05-18,46175.593766021484,33972.459508505184,57750.38577246178
2021-05-19,46250.27483046328,33999.63641886801,58768.50743104222
2021-05-20,46055.289520725506,33082.73411442182,58611.568372001166
2021-05-21,46013.18569503914,33750.81470980473,57276.225048904824
2021-05-22,45944.49619714976,33671.758660819476,58089.62574436132
2021-05-23,45912.33739048896,33235.511188254335,58377.61741702855
2021-05-24,45988.06575803964,33941.3966843303,57663.53025326392
2021-05-25,45902.16384612989,33334.58436957941,57947.67905619479
2021-05-26,46043.314840228886,33361.85112912043,58060.972313857594
2021-05-27,45916.72010981966,33740.386562649735,58212.33250670986
2021-05-28,45942.16484027438,33858.447674852,58119.74147828398
2021-05-29,45937.531785896485,32950.53945700071,57884.85469745405
2021-05-30,45963.475032230956,32720.935518881197,58598.404469990375
2021-05-31,46089.145735036356,33186.920135798064,58280.06000137301
2021-06-01,46043.1392185253,33362.44297494731,58139.81237189307
2021-06-02,46212.62106305134,33360.72490844695,58229.07951071761
2021-06-03,46101.68514459392,33612.07569710751,58632.680322855216
2021-06-04,46129.44768963202,34193.407137418384,58007.58183894922
2021-06-05,46113.576673371856,33016.42966461941,59049.27905501485
2021-06-06,46114.968109207315,32698.212087610045,58377.79716543345
2021-06-07,46203.46122972527,33414.90595534464,57625.63242605617
2021-06-08,46108.76234455891,34069.08388243732,58717.251722088215
2021-06-09,46219.5357636889,34143.488834859054,58387.34598978204
2021-06-10,46041.715838768854,33852.4293538902,58640.551575648446
2021-06-11,45996.54557465798,33981.34698153113,57916.968471898144
2021-06-12,45904.04278452845,33936.775190461936,57321.79760399118
2021-06-13,45827.60718986058,33847.9626187485,57849.05759944161
2021-06-14,45839.66247285541,34229.73489667402,59799.24310955165
2021-06-15,45672.5051691227,32946.13794014179,57350.61203611918
2021-06-16,45717.320926592314,33628.98641782323,57780.7500653969
2021-06-17,45455.13707578355,33157.678559175954,57415.83823945753
2021-06-18,45336.65507906983,32805.738295841715,57492.903102124576
2021-06-19,45183.79353064028,32670.03591767744,57123.990145899064
2021-06-20,45061.52897528736,33067.24571062157,57277.517560685956
2021-06-21,45043.49390419439,33070.741906973264,57197.53929992177
2021-06-22,44862.79219381449,33355.87628591823,57778.6902900401
2021-06-23,44910.99336114682,32584.060133304833,57744.74464370374
2021-06-24,44696.36231209288,32122.726219702585,56867.386065247854
2021-06-25,44641.83222689051,32891.37030999449,56747.778279088554
2021-06-26,44568.42325674827,31641.75834494238,56820.98331527301
2021-06-27,44539.821598620554,31969.45192437216,56527.80937474908
2021-06-28,44628.013557740196,32039.106703279263,56655.80900220667
2021-06-29,44564.14651247608,31865.85915017627,56733.81420806196
2021-06-30,44737.57676348246,32214.597958189068,56824.56417481018
2021-07-01,44654.15933715186,32132.452589896766,56483.34495041944
2021-07-02,44734.28561388915,32133.95632865923,57121.44491924288
2021-07-03,44796.36956804594,32279.60056233507,57401.0969128618
2021-07-04,44901.495241132136,32597.056276483992,57237.54029905284
2021-07-05,45119.118111544376,32955.77824281061,57254.00410666325
2021-07-06,45177.99038436765,33471.23620940217,56932.74650710824
2021-07-07,45465.26840197085,33243.72917375778,57222.379169650456
2021-07-08,45484.855624398224,33179.92793220223,57256.57073701199
2021-07-09,45655.48563484531,33392.20911534224,57649.89971005563
2021-07-10,45794.24478645769,33090.14080760695,57533.70288293209
2021-07-11,45961.24621758119,34503.55207892083,56929.22559972314
2021-07-12,46225.34730322993,33902.34794560803,58106.54042022515
2021-07-13,46315.08028391943,33785.89097313124,58372.99933437304
2021-07-14,46617.75430775365,34384.754509775514,59052.16322573867
2021-07-15,46637.782682795725,33863.53303054438,58608.87859387696
2021-07-16,46794.74044182513,35232.69883304437,59283.137790029876
2021-07-17,46906.852758689245,34452.918676699395,59877.5237541326
2021-07-18,47035.62711176465,34849.510363907524,59374.11242883061
2021-07-19,47251.52263860442,35110.22514949728,59656.83810403111
2021-07-20,47284.827963581374,34442.17082069027,58929.18738751309
2021-07-21,47524.70739166304,35689.098784347436,59524.11539553503
2021-07-22,47477.47098825079,35589.039228722584,59558.831117045935
2021-07-23,47564.57538341557,35701.88636060126,59747.450883119134
2021-07-24,47606.05753711853,35667.09121796586,60108.166657060996
2021-07-25,47665.11596890608,36156.52187671298,60483.12383617482
2021-07-26,47813.73436739243,35927.85791873617,60855.27101173804
2021-07-27,47783.52015307517,35195.13385496473,59195.79918761835
2021-07-28,47964.718962895284,35711.66978352604,59642.149950588835
2021-07-29,47864.46140520859,35682.688594591214,59262.11319693148
2021-07-30,47904.74948338378,36019.29849539433,60353.06651775324
2021-07-31,47905.885201625795,35730.354769879785,59420.47774626482
2021-08-01,47931.05584539267,35560.4179984318,59466.0573443219
2021-08-02,48051.97055592265,36762.40300152641,60175.005122932176
2021-08-03,47999.72020413329,36239.87461012728,60073.44569573608
2021-08-04,48163.82071179306,35602.480515160234,59974.018868655614
2021-08-05,48050.49512374914,35657.49291563814,60022.71660084717
2021-08-06,48080.70059464085,35677.85696666048,59541.25438116081
2021-08-07,48073.601418937855,35813.20161511852,60259.88900316849
2021-08-08,48091.20110622948,35624.60114778019,60916.775742916834
2021-08-09,48204.02657227527,36520.73774274494,60075.462400578785
2021-08-10,48142.0348920809,35344.2569582744,60021.88670588225
2021-08-11,48293.70124247922,35965.476830840955,60899.411240183625
2021-08-12,48164.3419031327,36291.96591871533,60881.54483186383
2021-08-13,48174.17717411214,36298.984667102035,60901.603734709555
2021-08-14,48141.83420299399,36125.49103708426,59964.53682184195
2021-08-15,48129.0017911376,37862.991002148345,61281.248514744744
2021-08-16,48206.129548814,35811.57881278293,60295.06559196636
2021-08-17,48103.3413964962,36961.54880713456,59672.73787191624
2021-08-18,48209.52185527375,35060.12844206478,60318.229724709985
2021-08-19,48030.629079544284,35837.97077144709,59545.93764634122
2021-08-20,47987.73983906854,35810.89897975292,59893.840556010815
2021-08-21,47900.52704474742,36155.74246879618,60275.95098385627
2021-08-22,47831.88272166891,36731.95191916543,59880.52058305049
2021-08-23,47853.579838327634,35053.46891921685,60616.82297828704
2021-08-24,47697.14420052489,34689.882864538995,59301.40169586645
2021-08-25,47752.89619745945,35402.95890522354,59977.314068878026
2021-08-26,47528.217788440445,35027.46686103174,59412.63654651036
2021-08-27,47445.55141806866,35552.423568884005,59723.18325532623
2021-08-28,47325.83293386541,35797.15237124311,59821.86653844537
2021-08-29,47233.07284202685,35012.345840114875,59653.09077766016
2021-08-30,47239.98065000836,34512.25668997782,59308.29382017633
2021-08-31,47078.80471007731,35646.74142836421,59121.40284617234
2021-09-01,47140.34838526979,35041.34253649906,59268.45056420499
2021-09-02,46932.21875614417,34820.44168917826,59798.28359521034
2021-09-03,46876.8151564649,34087.36142534638,59547.861816466735
2021-09-04,46794.75996372748,34732.19959472842,58531.30711698345
2021-09-05,46749.486072931584,35224.94084887979,59657.80963956209
2021-09-06,46812.87563297741,35460.24088975946,59256.56328816624
2021-09-07,46716.12203377305,34256.81453710429,59417.07499860258
2021-09-08,46848.77529594454,34454.74632459902,58791.85701523432
2021-09-09,46717.02618939823,34792.33914114544,58796.558375131724
2021-09-10,46741.735281748246,33327.78743307014,58742.538879715066
2021-09-11,46741.90809428844,34846.03542935018,57439.594240140315
2021-09-12,46779.32942323281,34693.88322239112,58709.954247661204
2021-09-13,46924.24995511469,34741.72736860009,58632.472883459064
2021-09-14,46906.295679123315,34407.41613932171,58949.363595455165
2021-09-15,47113.55877433356,35242.49780887979,59400.852409635634
2021-09-16,47050.923881326904,35536.58145040377,59556.73286106756
2021-09-17,47138.1346437492,35092.99134685662,60154.708660166696
2021-09-18,47193.30052430874,34739.29027668087,58845.27526173682
2021-09-19,47277.55595871407,36028.114287144,58628.40071005716
2021-09-20,47460.76419230745,34594.26066866115,59844.37789721212
2021-09-21,47472.43575287527,36126.60952378979,59063.56959670233
2021-09-22,47620.75463803466,34931.40005283604,59493.385276191686
2021-09-23,47491.0926045612,35096.191507104675,59738.419231939835
2021-09-24,47503.86364833546,35367.75353163,59703.08828675095
2021-09-25,47478.07219102803,35039.75044403203,59416.947698847594
2021-09-26,47475.9412530106,34938.4169338523,59987.89867187929
2021-09-27,47568.57920946737,35754.46739926143,59512.490090358086
2021-09-28,47486.85622494617,35414.511044258936,59802.3149235053
2021-09-29,47620.450046343816,35120.70954123412,59809.06116371336
2021-09-30,47476.116445524676,34949.80720334051,59790.248302009226
2021-10-01,47475.69091669928,35945.054168232746,60223.094258109144
2021-10-02,47439.523638231185,34558.35799498584,60313.02130149587
2021-10-03,47431.061991904244,34597.848918924785,58845.68481278839
2021-10-04,47522.47536999383,35254.4783075126,60012.58453581944
2021-10-05,47445.49469193727,34559.20254623754,60073.438431394155
2021-10-06,47590.42748660094,35074.675511582005,59798.24260738296
2021-10-07,47464.40481991654,34864.06771009725,59380.14909805615
2021-10-08,47489.367443073854,35862.090707935226,59983.25025576984
2021-10-09,47485.49369793189,35708.77395541967,59934.57010880132
2021-10-10,47515.783739476065,35007.99408683444,59921.45420766068
2021-10-11,47651.6948029791,35373.02582078998,59678.81066759022
2021-10-12,47623.99966458215,35824.45742915855,60632.93462506453
2021-10-13,47821.82861500356,36668.1494610542,60234.993966141235
2021-10-14,47750.950442105626,35726.97702285883,60418.713487917536
2021-10-15,47831.7987886844,35268.98422171296,60751.63008964659
2021-10-16,47882.9452185554,35884.70582671736,60335.045114575616
2021-10-17,47965.7321884412,34622.33030883769,60424.37461823591
2021-10-18,48149.959173380754,36219.99509774349,59604.04553896805
2021-10-19,48164.79254159489,35294.6043404712,60180.350962635166
2021-10-20,48397.85792014072,37041.55865582836,60554.16434299776
2021-10-21,48353.56899135964,36275.129024961425,61274.92530891364
2021-10-22,48451.197601094595,35688.682606241324,60354.75147484174
2021-10-23,48508.385142501626,36787.00770465944,60472.36485688508
2021-10-24,48585.807202298434,36114.03466502053,60488.45884506218
2021-10-25,48752.88370287634,37399.49316421187,61368.630712228034
2021-10-26,48738.70435024828,36167.91696235368,60749.19231099584
2021-10-27,48931.12759674411,36992.96682108727,61089.252050768424
2021-10-28,48835.10679704117,37320.28466501707,60787.72265332226
2021-10-29,48870.748457575675,36930.49722711823,60931.066016966884
2021-10-30,48856.80284350381,38157.1103803737,60770.36570295076
2021-10-31,48855.29950407289,36786.25835384332,61086.88122566107
2021-11-01,48937.22078142115,36926.5421794651,61104.838864333025
2021-11-02,48833.384178053115,35135.691271047916,60780.089015545505
2021-11-03,48933.49305960518,37334.70116228014,60799.45437623605
2021-11-04,48744.4108042076,36253.363115092085,60880.53341445029
2021-11-05,48688.164853454844,36389.41199583115,61277.47184960632
2021-11-06,48585.38255979422,36729.836124246256,59961.88235715603
2021-11-07,48499.87304824927,35715.664949132,60496.44903794559
2021-11-08,48504.24979082701,37113.71790746251,61160.905494342114
2021-11-09,48330.76632853955,35201.63091153364,60432.08075899778
2021-11-10,48370.32605594274,36316.0909441149,60293.32047723115
2021-11-11,48130.722451921545,36198.26610292075,60725.51567963138
2021-11-12,48034.61727862105,34855.29570935275,60227.376743702465
2021-11-13,47902.95947106256,35707.686270931335,60100.666101886396
2021-11-14,47799.55949729106,35896.41126306233,60514.09773375855
2021-11-15,47796.714164831,35353.67409596413,59168.97886890559
2021-11-16,47626.05429105061,34729.35228467698,60213.516885262456
2021-11-17,47677.575838920675,34535.169184369704,59279.595128632376
2021-11-18,47457.91029989719,35023.42459209274,58754.51407539335
2021-11-19,47388.3409716413,35390.62264196485,59600.6361742666
2021-11-20,47288.266731355645,34973.28157769004,60205.584685733906
2021-11-21,47219.8267475707,35292.754764327736,59521.90007059787
2021-11-22,47253.57959284381,35331.93687150818,59931.591265937
2021-11-23,47119.40752999506,35469.704364025965,59259.19611432139
2021-11-24,47205.60484546028,34449.557441305034,58887.46747211955
2021-11-25,47017.20425242465,34181.76921686404,58990.25078262963
2021-11-26,46974.04627408308,35111.313865852266,59505.93308778443
2021-11-27,46894.29154486495,35551.787275391274,59391.49824478301
2021-11-28,46839.087934727366,35311.61983928498,59056.09004502214
2021-11-29,46878.28459385,34921.24055823701,58993.55634237068
2021-11-30,46741.36254039406,33943.60782915817,58512.19983414282
2021-12-01,46816.53976656504,34795.15910110161,59483.673596311084
2021-12-02,46609.10426800084,33909.39217325062,58656.95869894395
2021-12-03,46539.4795909187,35032.36794782224,58137.9577481977
2021-12-04,46426.722832723324,34417.297309236055,59276.65009553697
2021-12-05,46333.16731564879,34306.97348869376,59126.36007553274
2021-12-06,46330.102655189636,33683.559901851215,57655.01236240769
2021-12-07,46148.66276448098,34096.83017580567,59187.52580028915
2021-12-08,46178.88095757848,33999.52887938149,58262.742919960736
2021-12-09,45927.96698062741,33533.50707000264,58687.137201879006
2021-12-10,45818.31218523915,31624.671848064056,57924.03612295423
2021-12-11,45670.92454918762,33790.39669809445,58453.86194244067
2021-12-12,45550.007631660475,33522.66405131251,58301.1233209852
2021-12-13,45528.578096266065,33517.131837004315,57427.28902428893
2021-12-14,45339.29424181243,32496.80149987541,57624.813786542014
2021-12-15,45373.45653384133,33750.537054842935,56961.377483280114
2021-12-16,45139.23667229024,33180.13743512573,57151.657630126356
2021-12-17,45059.642940836835,32393.20738078113,56839.06864019709
2021-12-18,44955.92485232847,32501.31414686756,57125.01557893821
2021-12-19,44892.132224295136,33113.99972649181,56351.96262264606
2021-12-20,44940.72406870661,32256.53030055209,57145.19636788085
2021-12-21,44833.40016642604,33724.58061209612,56971.97622903631
2021-12-22,44960.11641360986,33409.18870555464,56841.28242097831
2021-12-23,44827.340227683126,32272.178996648658,57979.908319160546
2021-12-24,44856.05317278018,31626.111608496143,57444.96993805096
2021-12-25,44865.20290944308,32936.923326236494,57947.62834175563
2021-12-26,44916.31839255702,32892.96768021438,56491.050142756794
2021-12-27,45079.182223697804,32483.96233704639,57150.450521269355
2021-12-28,45034.31183412535,31907.278948317835,57196.30889525147
2021-12-29,45217.3061440356,32876.063504293445,57929.73066795484
2021-12-30,45131.917085103014,32445.615838005902,56651.874478785816
2021-12-31,45196.545951128166,33192.390137378075,57337.178924687665
2022-01-01,45227.767143863304,32369.53736354406,56395.74296434104
2022-01-02,45285.0106822343,33025.38374889019,57729.570408313695
2022-01-03,45436.295444875046,32639.79139621177,58027.723506810726
2022-01-04,45409.18253921666,33540.59232644131,57434.30329793198
